crossing time (s)	slope (V/s)	crossing number
1710.201655	-120.394870	733
1711.235769	-114.568053	734
1712.297270	-94.833848	735
1713.292369	-81.359360	736
1714.335190	-70.937618	737
1715.375733	-60.695640	738
1716.402688	-52.743229	739
1717.428381	-44.310249	740
1718.479631	-36.736265	741
1719.507177	-29.855281	742
1720.548809	-27.119582	743
1721.563463	-22.683193	744
1722.617040	-18.819615	745
1723.619815	-16.255817	746
1724.682271	-13.748537	747
1725.676643	-11.365192	748
1726.749386	-10.187486	749
1727.764691	-8.962241	750
1728.824544	-6.838568	751
1729.815990	-5.141663	752
1730.883640	-3.933542	753
1731.903607	-4.195506	754
1732.946470	-3.293141	755
1733.973266	-3.940263	756
1735.023218	-3.053892	757
1736.025546	-1.385735	758
1737.102279	-2.023512	759
1738.076827	-1.753161	760
1739.184568	-1.049621	761
NaN	NaN	762
NaN	NaN	763
1742.134096	-0.577343	764
1743.612305	-0.088896	765
NaN	NaN	766
1791.301449	-2.321755	767
NaN	NaN	768
